last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
0.2515,0.2511,0.2516,0.0005,0.2614,0.247549,257825.0,0.2528,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLYC
2.7501,2.75,2.78,0.03,2.8,2.67,49891.0,2.7574,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ELVA
0.17,0.1656,0.2,0.0344,0.207,0.1655,25832.0,0.18,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AENTW
3.6107,3.61,3.62,0.01,3.655,3.51,1285477.0,3.5896,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLND
3.81,3.81,4.07,0.26,3.9471,3.54,15600.0,3.7894,50.0,4.440892e-16,0.0,0.0,0.0,0.0,0.0,0.0,BEEP
1.3931,1.4,1.43,0.03,1.44,1.37,12816.0,1.4088,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OKYO
2.04,2.04,2.05,0.01,2.08,1.95,13290208.0,1.9719,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCL
2.1752,2.17,2.18,0.01,2.19,2.03,997333.0,2.1121,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PSQH
2.01,2.0,2.02,0.02,2.1074,1.8,178726.0,1.898,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KLXE
1.63,1.61,1.63,0.02,1.7,1.44,478665.0,1.6045,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLSA
0.1376,0.1375,0.1376,1e-04,0.1767,0.13,7920711.0,0.1476,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AFMD
3.4901,3.49,3.5,0.01,3.5194,3.42,139350.0,3.4768,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JRSH
1.9405,1.94,1.95,0.01,2.04,1.91,121407.0,1.9693,50.0,-2.220446e-16,0.0,0.0,0.0,0.0,0.0,0.0,SKYE
2.91,2.79,2.89,0.1,3.17,2.8,28708.0,2.9365,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RBNE
0.336,0.33,0.338,0.008,0.3767,0.3006,11357.0,0.3303,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BZAIW
2.02,2.01,2.07,0.06,2.08,1.9442,22337.0,1.9934,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CELZ
2.4692,2.46,2.47,0.01,2.48,2.23,404160.0,2.3671,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NB
1.35,1.37,1.42,0.05,1.4198,1.2863,38156.0,1.3722,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOOK
1.2851,1.28,1.29,0.01,1.36,1.25,789580.0,1.2944,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRME
1.22,1.22,1.27,0.05,1.28,1.18,126211.0,1.229,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOPA
0.7034,0.6968,0.7042,0.0074,0.738,0.6912,260744.0,0.7055,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYPR
2.26,2.09,2.32,0.23,2.42,2.16,20767.0,2.3038,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FENG
2.535,2.53,2.54,0.01,2.6293,2.39,630990.0,2.5047,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOI
2.37,2.36,2.39,0.03,2.4201,2.3401,31340.0,2.3903,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DSWL
2.4329,2.43,2.46,0.03,2.4995,2.4,20680.0,2.4483,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTRM
1.15,1.14,1.15,0.01,1.185,1.11,388586.0,1.1472,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PYXS
0.3,0.3,0.32,0.02,0.3465,0.2984,80142.0,0.3329,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEAGR
2.15,2.04,2.15,0.11,2.15,1.9738,54962.0,2.0472,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAMP
0.8804,0.88,0.8991,0.0191,0.885001,0.87,60746.0,0.8741,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTSO
2.94,2.94,2.95,0.01,2.99,2.93,22793920.0,2.9622,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BTG
