last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
82.185,82.18,82.19,0.01,82.27,81.825,2749390.0,82.0933,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
22.04,22.03,22.04,0.01,22.37,21.44,11524820.0,21.904,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RKLB
62.51,62.48,62.54,0.06,63.92,62.23,588424.0,62.678,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ELS
54.615,54.59,54.64,0.05,55.56,52.6,7089993.0,54.1858,50.0,-7.1054274e-15,0.0,0.0,0.0,0.0,0.0,0.0,AFRM
23.46,23.45,23.46,0.01,23.4852,23.415,2554077.0,23.449,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPHY
90.15,90.08,90.13,0.05,90.54,87.68,1008447.0,89.6597,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCU
33.43,33.4,33.48,0.08,33.53,32.28,803565.0,32.9948,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COCO
8.18,8.18,8.19,0.01,8.315,8.11,1610023.0,8.232,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FSLY
5.015,5.01,5.02,0.01,5.195,4.92,957575.0,5.0017,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZIP
29.535,29.52,29.55,0.03,29.68,28.8,1336027.0,29.2601,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HMC
5.835,5.83,5.84,0.01,5.9,5.76,667055.0,5.8357,50.0,8.881784e-16,0.0,0.0,0.0,0.0,0.0,0.0,CFFN
175.12,175.04,175.2,0.16,176.19,172.98,613267.0,174.971,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WSM
15.685,15.68,15.69,0.01,15.74,15.56,570975.0,15.6524,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EBC
93.545,93.54,93.55,0.01,93.92,93.54,8814110.0,93.6703,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IEF
56.56,56.53,56.59,0.06,57.27,55.48,593769.0,56.6294,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL
32.2013,32.15,32.21,0.06,32.63,29.17,16956908.0,31.263,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OKLO
21.835,21.83,21.84,0.01,21.91,21.6,3640931.0,21.7815,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARCC
